2018-08-11,50.0,76.0,38.0,48.0,43.0,51.0,49.0,38.0,73.0,35.0,29.0,24.0,28.0,46.0,51.0,22.0,38.0,42.0,42.0,46.0,52.0,25.0,53.0,34.0,36.0,31.0,54.0,45.0,32.0,55.0,37.0,32.0,24.0,29.0,24.0,43.0,71.0,38.0,44.0,34.0,54.0,48.0,57.0,34.0,52.0,40.0,62.0,32.0,30.0,43.0,27.0,42.0,25.0,43.0,68.0,36.0,30.0,71.0,46.0,50.0,37.0,59.0,45.0,47.0,38.0,40.0,90.0,75.0,,35.0,,67.0,51.0,55.0,82.0,77.0,31.0,52.0,57.0,27.0,47.0,52.0,43.0,88.0,26.0,41.0,51.0,44.0,23.0,65.0,43.0,71.0,52.0,43.0,32.0,35.0
2018-08-18,51.0,78.0,39.0,49.0,45.0,52.0,50.0,38.0,75.0,35.0,30.0,24.0,29.0,46.0,48.0,23.0,38.0,45.0,43.0,47.0,52.0,26.0,56.0,34.0,36.0,32.0,55.0,43.0,33.0,57.0,37.0,35.0,23.0,30.0,24.0,45.0,70.0,41.0,47.0,29.0,56.0,45.0,60.0,35.0,51.0,42.0,61.0,33.0,30.0,45.0,24.0,40.0,27.0,44.0,68.0,34.0,32.0,72.0,47.0,52.0,39.0,60.0,49.0,49.0,41.0,40.0,92.0,76.0,43.0,35.0,,75.0,46.0,52.0,85.0,78.0,30.0,53.0,57.0,27.0,50.0,54.0,42.0,83.0,26.0,41.0,50.0,43.0,24.0,69.0,43.0,70.0,59.0,46.0,29.0,33.0
2018-08-25,52.0,78.0,39.0,49.0,45.0,54.0,52.0,41.0,76.0,36.0,31.0,25.0,30.0,46.0,48.0,24.0,39.0,43.0,44.0,47.0,52.0,27.0,56.0,34.0,38.0,32.0,55.0,43.0,31.0,59.0,37.0,35.0,23.0,32.0,25.0,44.0,80.0,42.0,46.0,28.0,56.0,49.0,67.0,32.0,52.0,42.0,62.0,34.0,33.0,48.0,25.0,41.0,28.0,44.0,67.0,28.0,34.0,72.0,48.0,54.0,37.0,63.0,53.0,49.0,42.0,41.0,81.0,80.0,54.0,36.0,,,47.0,54.0,82.0,67.0,32.0,55.0,61.0,33.0,54.0,58.0,42.0,83.0,25.0,44.0,51.0,44.0,27.0,72.0,45.0,65.0,,48.0,29.0,40.0
2018-09-01,52.0,79.0,39.0,50.0,46.0,56.0,54.0,41.0,77.0,37.0,31.0,25.0,31.0,46.0,49.0,25.0,39.0,44.0,46.0,47.0,51.0,28.0,58.0,35.0,39.0,34.0,55.0,42.0,33.0,60.0,38.0,34.0,24.0,33.0,27.0,44.0,82.0,41.0,47.0,28.0,58.0,47.0,65.0,37.0,55.0,43.0,67.0,35.0,34.0,50.0,24.0,41.0,27.0,42.0,67.0,30.0,36.0,73.0,49.0,58.0,35.0,59.0,50.0,52.0,43.0,44.0,66.0,76.0,,35.0,,80.0,49.0,52.0,79.0,61.0,31.0,61.0,60.0,33.0,60.0,53.0,43.0,85.0,26.0,43.0,49.0,45.0,25.0,72.0,46.0,66.0,59.0,49.0,29.0,40.0
2018-09-08,54.0,80.0,40.0,51.0,47.0,57.0,55.0,41.0,76.0,38.0,33.0,26.0,32.0,46.0,50.0,27.0,41.0,44.0,48.0,47.0,51.0,31.0,61.0,37.0,38.0,35.0,57.0,43.0,35.0,62.0,39.0,35.0,26.0,33.0,28.0,45.0,86.0,43.0,50.0,28.0,59.0,47.0,65.0,38.0,57.0,43.0,69.0,36.0,32.0,56.0,24.0,44.0,31.0,41.0,67.0,34.0,37.0,71.0,52.0,61.0,42.0,61.0,50.0,55.0,46.0,44.0,67.0,83.0,,36.0,,,49.0,55.0,73.0,55.0,33.0,65.0,65.0,36.0,59.0,51.0,45.0,85.0,25.0,46.0,50.0,42.0,26.0,78.0,50.0,61.0,62.0,49.0,30.0,39.0
2018-09-15,55.0,79.0,41.0,52.0,48.0,57.0,56.0,41.0,78.0,40.0,33.0,26.0,33.0,52.0,51.0,29.0,43.0,43.0,49.0,52.0,52.0,32.0,61.0,41.0,39.0,36.0,59.0,47.0,36.0,60.0,41.0,33.0,28.0,34.0,29.0,46.0,85.0,41.0,56.0,29.0,59.0,50.0,67.0,38.0,56.0,43.0,66.0,40.0,31.0,54.0,26.0,45.0,31.0,39.0,69.0,35.0,36.0,71.0,49.0,63.0,43.0,58.0,47.0,56.0,45.0,45.0,66.0,87.0,,37.0,110.0,,55.0,58.0,75.0,62.0,33.0,68.0,76.0,36.0,58.0,52.0,50.0,87.0,28.0,48.0,55.0,40.0,27.0,83.0,51.0,60.0,54.0,48.0,31.0,42.0
2018-09-22,56.0,81.0,43.0,53.0,49.0,57.0,59.0,41.0,78.0,40.0,33.0,26.0,35.0,54.0,50.0,30.0,43.0,44.0,51.0,53.0,52.0,33.0,61.0,42.0,39.0,39.0,60.0,49.0,36.0,62.0,41.0,35.0,29.0,34.0,28.0,48.0,79.0,43.0,57.0,,60.0,51.0,63.0,41.0,54.0,46.0,65.0,43.0,32.0,54.0,28.0,45.0,34.0,39.0,73.0,36.0,36.0,70.0,49.0,58.0,47.0,61.0,46.0,56.0,45.0,45.0,74.0,84.0,35.0,39.0,,90.0,57.0,59.0,75.0,65.0,31.0,65.0,77.0,33.0,60.0,49.0,54.0,88.0,33.0,46.0,55.0,38.0,25.0,88.0,49.0,62.0,,46.0,32.0,58.0
2018-09-29,56.0,83.0,43.0,54.0,50.0,58.0,59.0,40.0,79.0,40.0,33.0,26.0,35.0,55.0,48.0,30.0,42.0,48.0,51.0,52.0,51.0,32.0,60.0,45.0,39.0,39.0,61.0,50.0,36.0,64.0,45.0,35.0,30.0,36.0,27.0,50.0,84.0,44.0,57.0,,60.0,53.0,63.0,39.0,57.0,47.0,62.0,44.0,31.0,54.0,31.0,46.0,35.0,41.0,72.0,39.0,37.0,69.0,52.0,57.0,46.0,62.0,47.0,57.0,47.0,47.0,81.0,83.0,,40.0,119.0,,59.0,62.0,73.0,76.0,32.0,64.0,80.0,33.0,50.0,47.0,55.0,89.0,32.0,50.0,64.0,37.0,30.0,88.0,48.0,72.0,53.0,47.0,35.0,61.0
2018-10-06,57.0,82.0,43.0,54.0,51.0,57.0,61.0,39.0,81.0,41.0,31.0,26.0,36.0,55.0,46.0,31.0,43.0,49.0,52.0,50.0,54.0,32.0,60.0,46.0,41.0,38.0,59.0,50.0,36.0,65.0,45.0,36.0,30.0,36.0,28.0,50.0,85.0,41.0,56.0,,60.0,55.0,57.0,37.0,60.0,46.0,58.0,45.0,32.0,53.0,31.0,45.0,33.0,40.0,76.0,39.0,37.0,75.0,50.0,58.0,46.0,60.0,47.0,56.0,44.0,48.0,77.0,75.0,,37.0,,75.0,60.0,61.0,79.0,74.0,34.0,61.0,79.0,34.0,52.0,49.0,52.0,88.0,34.0,45.0,66.0,37.0,32.0,83.0,45.0,81.0,55.0,47.0,33.0,66.0
2018-10-13,57.0,84.0,43.0,56.0,52.0,57.0,61.0,40.0,80.0,41.0,32.0,26.0,38.0,51.0,47.0,32.0,44.0,51.0,51.0,45.0,56.0,32.0,61.0,47.0,41.0,40.0,62.0,51.0,37.0,67.0,44.0,38.0,32.0,37.0,28.0,51.0,87.0,42.0,49.0,,61.0,55.0,55.0,38.0,61.0,46.0,60.0,43.0,33.0,56.0,32.0,46.0,33.0,42.0,75.0,38.0,42.0,77.0,55.0,58.0,46.0,65.0,50.0,53.0,45.0,49.0,73.0,75.0,,38.0,,76.0,58.0,61.0,73.0,70.0,35.0,62.0,69.0,35.0,51.0,48.0,49.0,89.0,31.0,44.0,66.0,38.0,33.0,79.0,48.0,84.0,62.0,47.0,33.0,74.0
2018-10-20,57.0,85.0,44.0,56.0,53.0,57.0,61.0,42.0,80.0,42.0,32.0,27.0,38.0,51.0,48.0,33.0,44.0,51.0,51.0,46.0,62.0,32.0,63.0,47.0,41.0,40.0,62.0,49.0,38.0,65.0,44.0,37.0,32.0,38.0,30.0,51.0,97.0,46.0,50.0,,60.0,49.0,54.0,38.0,65.0,44.0,61.0,43.0,32.0,53.0,32.0,50.0,35.0,41.0,77.0,38.0,42.0,79.0,55.0,70.0,40.0,67.0,48.0,53.0,45.0,51.0,78.0,75.0,,36.0,,,56.0,63.0,77.0,,38.0,64.0,72.0,40.0,48.0,49.0,49.0,88.0,31.0,44.0,63.0,40.0,38.0,74.0,48.0,87.0,64.0,48.0,35.0,64.0
2018-10-27,58.0,84.0,44.0,57.0,54.0,56.0,61.0,44.0,79.0,42.0,34.0,29.0,41.0,52.0,48.0,35.0,47.0,51.0,52.0,45.0,66.0,34.0,66.0,49.0,40.0,41.0,64.0,48.0,38.0,66.0,39.0,38.0,32.0,39.0,32.0,53.0,96.0,44.0,51.0,,60.0,47.0,62.0,39.0,64.0,48.0,65.0,43.0,34.0,53.0,31.0,51.0,35.0,41.0,76.0,35.0,43.0,80.0,53.0,74.0,36.0,70.0,49.0,52.0,45.0,50.0,80.0,77.0,,39.0,,,58.0,61.0,75.0,61.0,38.0,67.0,71.0,40.0,56.0,49.0,51.0,86.0,34.0,45.0,68.0,44.0,35.0,73.0,46.0,74.0,58.0,47.0,34.0,69.0
2018-11-03,59.0,86.0,45.0,59.0,54.0,56.0,62.0,47.0,78.0,42.0,35.0,30.0,43.0,54.0,50.0,37.0,49.0,51.0,52.0,48.0,65.0,34.0,67.0,48.0,39.0,42.0,67.0,51.0,40.0,70.0,40.0,39.0,34.0,40.0,33.0,54.0,94.0,48.0,57.0,,62.0,44.0,68.0,43.0,61.0,49.0,70.0,45.0,34.0,50.0,35.0,53.0,34.0,41.0,73.0,39.0,43.0,74.0,54.0,72.0,35.0,73.0,58.0,50.0,48.0,50.0,,85.0,,43.0,,87.0,52.0,61.0,79.0,67.0,36.0,66.0,82.0,40.0,56.0,51.0,52.0,85.0,35.0,51.0,71.0,47.0,35.0,78.0,48.0,70.0,67.0,48.0,35.0,66.0
2018-11-10,60.0,86.0,45.0,61.0,56.0,60.0,63.0,49.0,78.0,43.0,37.0,32.0,43.0,54.0,52.0,39.0,52.0,50.0,54.0,49.0,64.0,36.0,65.0,48.0,39.0,43.0,66.0,49.0,41.0,68.0,42.0,41.0,33.0,41.0,34.0,54.0,98.0,46.0,59.0,,64.0,49.0,69.0,43.0,63.0,50.0,71.0,48.0,36.0,49.0,36.0,52.0,35.0,41.0,71.0,48.0,42.0,76.0,52.0,73.0,35.0,70.0,57.0,53.0,49.0,50.0,89.0,85.0,,44.0,,85.0,50.0,63.0,80.0,65.0,37.0,67.0,87.0,39.0,63.0,52.0,52.0,83.0,35.0,55.0,69.0,47.0,35.0,74.0,48.0,76.0,58.0,47.0,34.0,62.0
2018-11-17,62.0,87.0,46.0,63.0,57.0,62.0,64.0,50.0,80.0,44.0,39.0,33.0,45.0,55.0,52.0,41.0,53.0,52.0,56.0,48.0,61.0,37.0,64.0,51.0,40.0,42.0,65.0,52.0,42.0,70.0,42.0,45.0,34.0,41.0,34.0,56.0,94.0,43.0,61.0,,66.0,56.0,74.0,44.0,62.0,54.0,71.0,49.0,36.0,53.0,37.0,51.0,31.0,41.0,76.0,51.0,43.0,77.0,54.0,69.0,36.0,69.0,60.0,54.0,54.0,53.0,85.0,82.0,,46.0,,,49.0,67.0,80.0,,37.0,67.0,89.0,36.0,65.0,52.0,51.0,82.0,32.0,61.0,70.0,49.0,34.0,75.0,51.0,78.0,58.0,47.0,34.0,62.0
2018-11-24,62.0,88.0,47.0,64.0,58.0,62.0,64.0,52.0,77.0,45.0,41.0,33.0,45.0,55.0,53.0,42.0,54.0,50.0,56.0,48.0,59.0,38.0,63.0,50.0,43.0,42.0,67.0,55.0,44.0,69.0,44.0,46.0,34.0,42.0,35.0,56.0,89.0,47.0,65.0,,67.0,60.0,71.0,45.0,60.0,52.0,69.0,49.0,34.0,52.0,39.0,51.0,33.0,39.0,80.0,57.0,45.0,89.0,56.0,73.0,36.0,68.0,65.0,54.0,56.0,53.0,,80.0,,48.0,,,46.0,70.0,83.0,74.0,38.0,63.0,88.0,36.0,68.0,54.0,46.0,85.0,30.0,61.0,63.0,48.0,35.0,71.0,55.0,81.0,59.0,47.0,32.0,56.0
2018-12-01,64.0,90.0,49.0,67.0,59.0,65.0,66.0,54.0,79.0,47.0,45.0,36.0,46.0,56.0,55.0,44.0,56.0,52.0,59.0,47.0,63.0,40.0,66.0,53.0,46.0,44.0,70.0,55.0,46.0,68.0,46.0,46.0,35.0,45.0,36.0,56.0,93.0,48.0,65.0,,68.0,66.0,73.0,45.0,64.0,57.0,65.0,51.0,35.0,57.0,38.0,52.0,33.0,41.0,82.0,55.0,48.0,93.0,60.0,81.0,39.0,67.0,61.0,59.0,58.0,57.0,88.0,75.0,,51.0,,,48.0,71.0,86.0,85.0,43.0,65.0,80.0,36.0,71.0,52.0,47.0,84.0,31.0,58.0,71.0,44.0,39.0,70.0,57.0,85.0,37.0,56.0,34.0,69.0
2018-12-08,65.0,93.0,52.0,70.0,61.0,65.0,66.0,56.0,81.0,48.0,46.0,38.0,48.0,59.0,53.0,46.0,55.0,53.0,61.0,48.0,65.0,42.0,69.0,55.0,49.0,45.0,70.0,59.0,47.0,71.0,49.0,46.0,39.0,47.0,38.0,58.0,93.0,52.0,67.0,,66.0,64.0,71.0,49.0,70.0,56.0,68.0,55.0,36.0,58.0,40.0,56.0,34.0,42.0,91.0,49.0,50.0,95.0,61.0,86.0,39.0,74.0,63.0,63.0,59.0,58.0,,80.0,,54.0,79.0,,51.0,73.0,85.0,92.0,46.0,64.0,77.0,39.0,67.0,51.0,50.0,85.0,33.0,62.0,75.0,49.0,38.0,66.0,60.0,82.0,35.0,58.0,35.0,65.0
2018-12-15,67.0,95.0,54.0,74.0,60.0,66.0,68.0,59.0,79.0,49.0,48.0,39.0,50.0,61.0,54.0,48.0,60.0,53.0,62.0,48.0,67.0,44.0,74.0,55.0,49.0,49.0,73.0,55.0,48.0,75.0,51.0,46.0,40.0,50.0,42.0,61.0,92.0,55.0,71.0,,67.0,61.0,68.0,51.0,73.0,58.0,70.0,56.0,36.0,60.0,44.0,61.0,36.0,45.0,88.0,52.0,54.0,98.0,63.0,84.0,43.0,76.0,60.0,64.0,61.0,57.0,,,,59.0,,89.0,57.0,68.0,82.0,95.0,49.0,66.0,74.0,39.0,73.0,54.0,52.0,84.0,39.0,60.0,90.0,50.0,39.0,67.0,63.0,84.0,42.0,58.0,43.0,67.0
2018-12-22,69.0,96.0,56.0,77.0,62.0,70.0,69.0,61.0,83.0,52.0,51.0,41.0,52.0,62.0,56.0,50.0,63.0,59.0,65.0,54.0,73.0,47.0,76.0,60.0,49.0,53.0,73.0,55.0,51.0,80.0,54.0,49.0,45.0,51.0,43.0,60.0,97.0,54.0,68.0,,67.0,65.0,74.0,59.0,78.0,54.0,72.0,57.0,39.0,60.0,45.0,64.0,38.0,47.0,92.0,50.0,62.0,95.0,63.0,86.0,54.0,77.0,62.0,65.0,63.0,57.0,107.0,,,62.0,,,61.0,70.0,81.0,99.0,53.0,69.0,79.0,46.0,69.0,60.0,56.0,80.0,45.0,66.0,90.0,51.0,42.0,73.0,71.0,90.0,56.0,64.0,41.0,69.0
2018-12-29,71.0,96.0,58.0,80.0,63.0,71.0,71.0,64.0,85.0,54.0,52.0,43.0,54.0,64.0,58.0,52.0,65.0,60.0,66.0,54.0,73.0,49.0,79.0,64.0,50.0,53.0,70.0,58.0,50.0,83.0,55.0,53.0,46.0,53.0,45.0,65.0,99.0,54.0,74.0,,66.0,60.0,77.0,66.0,84.0,55.0,75.0,60.0,41.0,62.0,48.0,65.0,39.0,47.0,96.0,54.0,69.0,92.0,66.0,78.0,48.0,81.0,68.0,67.0,68.0,57.0,,,,61.0,,,64.0,78.0,77.0,,52.0,68.0,85.0,49.0,69.0,60.0,62.0,88.0,49.0,78.0,92.0,60.0,43.0,70.0,71.0,90.0,,61.0,41.0,
2019-01-05,74.0,100.0,60.0,82.0,64.0,74.0,73.0,65.0,90.0,56.0,59.0,45.0,57.0,65.0,59.0,56.0,68.0,65.0,68.0,58.0,76.0,50.0,81.0,67.0,54.0,57.0,75.0,56.0,55.0,86.0,55.0,55.0,47.0,57.0,50.0,70.0,103.0,61.0,77.0,,71.0,59.0,81.0,71.0,87.0,59.0,75.0,60.0,44.0,65.0,49.0,71.0,38.0,51.0,92.0,57.0,74.0,97.0,68.0,76.0,68.0,80.0,63.0,74.0,69.0,60.0,80.0,,,66.0,,,68.0,76.0,79.0,78.0,55.0,75.0,92.0,52.0,72.0,60.0,70.0,93.0,53.0,81.0,102.0,65.0,44.0,77.0,72.0,95.0,85.0,66.0,45.0,82.0
2019-01-12,75.0,101.0,61.0,84.0,65.0,78.0,73.0,65.0,91.0,58.0,62.0,48.0,60.0,65.0,60.0,58.0,69.0,67.0,70.0,59.0,74.0,50.0,83.0,68.0,56.0,57.0,77.0,58.0,54.0,83.0,55.0,58.0,49.0,57.0,52.0,69.0,101.0,61.0,78.0,,71.0,58.0,79.0,74.0,93.0,53.0,78.0,63.0,46.0,69.0,48.0,68.0,40.0,50.0,93.0,65.0,75.0,96.0,70.0,76.0,69.0,79.0,65.0,71.0,69.0,61.0,80.0,,,63.0,,,64.0,77.0,81.0,79.0,55.0,77.0,100.0,57.0,65.0,63.0,72.0,95.0,56.0,82.0,94.0,65.0,49.0,77.0,72.0,93.0,81.0,69.0,38.0,100.0
2019-01-19,75.0,105.0,62.0,84.0,65.0,77.0,73.0,64.0,91.0,58.0,60.0,49.0,60.0,66.0,60.0,56.0,68.0,65.0,70.0,58.0,74.0,50.0,83.0,66.0,56.0,57.0,79.0,58.0,55.0,82.0,54.0,58.0,47.0,58.0,52.0,70.0,102.0,64.0,79.0,,70.0,52.0,74.0,70.0,94.0,57.0,80.0,65.0,46.0,73.0,48.0,69.0,37.0,52.0,88.0,75.0,69.0,96.0,68.0,73.0,63.0,83.0,61.0,72.0,66.0,62.0,77.0,,,60.0,121.0,64.0,63.0,76.0,79.0,69.0,53.0,79.0,100.0,54.0,69.0,63.0,77.0,99.0,58.0,80.0,93.0,59.0,46.0,79.0,65.0,94.0,81.0,67.0,53.0,101.0
2019-01-26,74.0,106.0,61.0,83.0,66.0,75.0,71.0,59.0,89.0,57.0,58.0,45.0,60.0,66.0,57.0,52.0,67.0,64.0,70.0,59.0,74.0,47.0,82.0,60.0,55.0,57.0,82.0,52.0,55.0,81.0,53.0,57.0,46.0,57.0,49.0,66.0,101.0,67.0,75.0,,71.0,62.0,76.0,63.0,90.0,54.0,86.0,60.0,45.0,70.0,52.0,70.0,40.0,55.0,83.0,67.0,62.0,96.0,66.0,87.0,71.0,80.0,57.0,72.0,62.0,60.0,73.0,,,60.0,,69.0,68.0,69.0,78.0,82.0,53.0,81.0,98.0,51.0,68.0,66.0,77.0,96.0,58.0,76.0,83.0,60.0,44.0,82.0,66.0,102.0,91.0,66.0,48.0,103.0
2019-02-02,72.0,103.0,59.0,81.0,66.0,71.0,72.0,57.0,92.0,55.0,52.0,41.0,59.0,65.0,56.0,48.0,67.0,59.0,69.0,56.0,73.0,44.0,82.0,59.0,51.0,54.0,79.0,55.0,54.0,78.0,54.0,59.0,47.0,56.0,42.0,59.0,94.0,59.0,73.0,,69.0,75.0,76.0,58.0,89.0,56.0,86.0,62.0,42.0,66.0,49.0,63.0,41.0,54.0,87.0,62.0,57.0,87.0,67.0,84.0,57.0,78.0,61.0,63.0,61.0,58.0,74.0,,,58.0,,96.0,66.0,70.0,78.0,71.0,50.0,74.0,100.0,51.0,68.0,68.0,73.0,91.0,56.0,72.0,79.0,56.0,45.0,89.0,67.0,95.0,95.0,62.0,48.0,85.0
2019-02-09,71.0,99.0,56.0,78.0,65.0,68.0,84.0,52.0,93.0,54.0,49.0,36.0,60.0,64.0,54.0,43.0,64.0,59.0,66.0,56.0,75.0,42.0,83.0,56.0,47.0,50.0,78.0,57.0,54.0,79.0,54.0,56.0,46.0,57.0,38.0,56.0,98.0,56.0,74.0,,70.0,77.0,79.0,59.0,83.0,60.0,82.0,61.0,39.0,59.0,47.0,63.0,44.0,55.0,87.0,54.0,59.0,89.0,64.0,89.0,67.0,80.0,63.0,65.0,61.0,59.0,75.0,,64.0,59.0,,92.0,68.0,74.0,75.0,69.0,50.0,69.0,98.0,45.0,68.0,65.0,69.0,91.0,48.0,74.0,75.0,52.0,41.0,93.0,68.0,93.0,105.0,61.0,46.0,69.0
2019-02-16,71.0,96.0,56.0,75.0,64.0,66.0,87.0,50.0,97.0,53.0,47.0,33.0,59.0,62.0,53.0,41.0,62.0,58.0,63.0,55.0,70.0,39.0,85.0,54.0,47.0,47.0,76.0,55.0,52.0,77.0,56.0,57.0,45.0,56.0,37.0,54.0,93.0,55.0,75.0,,69.0,74.0,76.0,57.0,79.0,59.0,81.0,62.0,36.0,57.0,47.0,58.0,50.0,54.0,84.0,43.0,53.0,84.0,63.0,93.0,74.0,77.0,65.0,65.0,62.0,59.0,107.0,,,61.0,,79.0,67.0,74.0,78.0,66.0,50.0,65.0,100.0,41.0,60.0,64.0,63.0,89.0,44.0,73.0,75.0,58.0,43.0,91.0,68.0,94.0,107.0,64.0,42.0,73.0
2019-02-23,69.0,95.0,55.0,73.0,63.0,65.0,85.0,47.0,96.0,51.0,45.0,32.0,59.0,61.0,54.0,40.0,59.0,58.0,60.0,56.0,69.0,37.0,87.0,53.0,45.0,44.0,72.0,55.0,51.0,78.0,60.0,55.0,42.0,56.0,35.0,51.0,88.0,52.0,74.0,,69.0,65.0,75.0,57.0,74.0,59.0,74.0,66.0,34.0,59.0,40.0,56.0,47.0,54.0,90.0,46.0,54.0,85.0,61.0,88.0,68.0,77.0,63.0,62.0,60.0,64.0,95.0,,,61.0,115.0,83.0,58.0,75.0,77.0,66.0,50.0,64.0,105.0,40.0,61.0,66.0,59.0,89.0,40.0,71.0,78.0,54.0,40.0,89.0,70.0,85.0,99.0,63.0,49.0,73.0
2019-03-02,69.0,94.0,55.0,69.0,60.0,62.0,84.0,44.0,90.0,59.0,43.0,31.0,57.0,60.0,55.0,36.0,53.0,58.0,56.0,56.0,66.0,35.0,86.0,51.0,46.0,41.0,73.0,56.0,51.0,78.0,57.0,53.0,38.0,54.0,34.0,49.0,93.0,55.0,77.0,,71.0,59.0,75.0,57.0,68.0,55.0,71.0,62.0,33.0,60.0,44.0,55.0,50.0,54.0,85.0,52.0,57.0,86.0,59.0,90.0,63.0,73.0,62.0,62.0,59.0,64.0,105.0,,,60.0,88.0,66.0,57.0,76.0,79.0,69.0,47.0,64.0,102.0,35.0,55.0,70.0,56.0,91.0,39.0,69.0,71.0,51.0,40.0,82.0,68.0,84.0,107.0,61.0,46.0,73.0
2019-03-09,67.0,93.0,54.0,66.0,59.0,59.0,71.0,43.0,91.0,56.0,39.0,30.0,52.0,60.0,56.0,34.0,52.0,56.0,55.0,55.0,63.0,34.0,83.0,51.0,44.0,40.0,70.0,54.0,48.0,76.0,57.0,55.0,38.0,52.0,32.0,46.0,91.0,53.0,74.0,,68.0,59.0,76.0,53.0,69.0,49.0,72.0,59.0,32.0,57.0,42.0,51.0,44.0,52.0,79.0,50.0,50.0,79.0,54.0,88.0,52.0,69.0,66.0,62.0,58.0,64.0,106.0,,,57.0,86.0,,58.0,74.0,79.0,71.0,43.0,66.0,106.0,38.0,54.0,67.0,56.0,93.0,39.0,65.0,68.0,53.0,39.0,77.0,69.0,81.0,103.0,60.0,47.0,71.0
2019-03-16,65.0,92.0,52.0,64.0,58.0,57.0,65.0,40.0,88.0,54.0,37.0,30.0,50.0,62.0,56.0,32.0,50.0,56.0,54.0,56.0,60.0,33.0,81.0,49.0,43.0,40.0,69.0,56.0,46.0,75.0,55.0,53.0,37.0,51.0,30.0,43.0,92.0,53.0,68.0,,69.0,61.0,79.0,51.0,68.0,46.0,73.0,55.0,33.0,54.0,36.0,53.0,35.0,52.0,80.0,53.0,53.0,76.0,53.0,78.0,48.0,67.0,67.0,57.0,58.0,62.0,83.0,,,54.0,,86.0,54.0,72.0,83.0,71.0,40.0,65.0,104.0,41.0,53.0,61.0,56.0,96.0,37.0,63.0,63.0,51.0,38.0,78.0,73.0,72.0,96.0,52.0,37.0,89.0
2019-03-23,63.0,90.0,50.0,60.0,56.0,56.0,63.0,38.0,87.0,54.0,36.0,30.0,48.0,61.0,55.0,28.0,49.0,55.0,51.0,54.0,55.0,33.0,77.0,46.0,41.0,37.0,69.0,58.0,44.0,71.0,51.0,54.0,35.0,47.0,30.0,39.0,95.0,52.0,67.0,,67.0,60.0,74.0,50.0,67.0,43.0,74.0,51.0,32.0,49.0,36.0,49.0,36.0,50.0,77.0,51.0,49.0,71.0,51.0,76.0,49.0,64.0,71.0,53.0,56.0,55.0,93.0,,,54.0,120.0,78.0,56.0,69.0,85.0,82.0,36.0,62.0,95.0,44.0,51.0,54.0,52.0,95.0,35.0,58.0,60.0,50.0,37.0,76.0,74.0,70.0,92.0,46.0,34.0,91.0
2019-03-30,61.0,89.0,48.0,57.0,55.0,53.0,60.0,35.0,87.0,45.0,33.0,28.0,45.0,60.0,55.0,27.0,48.0,53.0,48.0,54.0,52.0,31.0,73.0,43.0,37.0,35.0,66.0,54.0,39.0,71.0,49.0,54.0,33.0,42.0,28.0,37.0,90.0,46.0,59.0,,64.0,52.0,74.0,46.0,64.0,38.0,78.0,54.0,31.0,45.0,28.0,44.0,33.0,50.0,75.0,44.0,44.0,66.0,48.0,75.0,51.0,63.0,74.0,51.0,55.0,50.0,100.0,,82.0,48.0,119.0,88.0,50.0,66.0,85.0,78.0,36.0,60.0,86.0,44.0,50.0,54.0,49.0,98.0,33.0,54.0,59.0,53.0,33.0,75.0,74.0,69.0,82.0,42.0,33.0,97.0
2019-04-06,59.0,86.0,48.0,55.0,54.0,52.0,57.0,33.0,87.0,44.0,34.0,28.0,44.0,58.0,54.0,26.0,44.0,51.0,44.0,56.0,49.0,30.0,71.0,40.0,38.0,34.0,66.0,56.0,39.0,69.0,46.0,53.0,30.0,39.0,28.0,36.0,86.0,45.0,60.0,,63.0,48.0,71.0,43.0,58.0,39.0,75.0,52.0,31.0,48.0,28.0,43.0,34.0,50.0,75.0,47.0,46.0,67.0,52.0,70.0,52.0,61.0,72.0,50.0,53.0,47.0,101.0,,92.0,45.0,134.0,73.0,44.0,63.0,89.0,79.0,35.0,58.0,74.0,39.0,48.0,54.0,45.0,99.0,33.0,51.0,53.0,53.0,28.0,73.0,75.0,71.0,79.0,38.0,35.0,95.0
2019-04-13,58.0,83.0,46.0,52.0,53.0,50.0,56.0,32.0,86.0,44.0,31.0,26.0,41.0,54.0,54.0,24.0,42.0,48.0,42.0,54.0,47.0,28.0,67.0,39.0,37.0,31.0,64.0,57.0,38.0,69.0,43.0,52.0,28.0,37.0,27.0,34.0,83.0,42.0,55.0,24.0,63.0,48.0,65.0,43.0,56.0,39.0,72.0,49.0,30.0,48.0,31.0,39.0,35.0,49.0,76.0,44.0,41.0,70.0,52.0,68.0,49.0,56.0,67.0,53.0,47.0,47.0,103.0,,89.0,43.0,111.0,,43.0,60.0,88.0,79.0,34.0,56.0,68.0,33.0,45.0,52.0,44.0,97.0,33.0,50.0,56.0,52.0,26.0,73.0,73.0,71.0,79.0,39.0,35.0,78.0
