RegionName,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30
Kansas,112986.79641873279,113279.0106245804,113571.22483042804,113863.43903627567,114155.6532421233,114447.86744797093,114740.08165381855,115032.29585966618,115324.51006551381,115616.72427136144,115908.93847720907,116201.15268305669,116493.36688890432,116785.58109475195,117077.79530059958,117370.00950644721,117662.22371229483,117954.43791814247,118246.65212399009,118538.86632983772,118831.08053568535,119123.29474153297,119415.50894738061,119707.72315322823,119999.93735907586,120292.1515649235,120584.36577077111,120876.57997661876,121168.79418246637,121461.008388314,121753.22259416163,122045.43680000925,122337.6510058569,122629.86521170451,122922.07941755214,123214.29362339978,123506.5078292474,123798.72203509504,124090.93624094265,124383.15044679029,124675.36465263792,124967.57885848555,125259.79306433318,125552.0072701808,125844.22147602843,126136.43568187606,126428.64988772369,126720.86409357132,127013.07829941894,127305.29250526658,127597.5067111142,127889.72091696183,128181.93512280946,128474.14932865708,128766.36353450472,129058.57774035234,129350.79194619997,129643.0061520476,129935.22035789523,130227.43456374285,130519.64876959048,130811.86297543811,131104.07718128574,131396.29138713336,131688.505592981,131980.71979882862,132272.93400467624,132565.14821052388,132857.36241637153,133149.57662221915,133441.79082806676,133734.0050339144,134026.21923976202,134318.43344560964,134610.6476514573,134902.8618573049,135195.07606315252,135487.29026900016,135779.5044748478,136071.71868069543,136363.93288654304,136656.1470923907,136948.3612982383,137240.57550408592,137532.78970993357,137825.0039157812,138117.2181216288,138409.43232747645,138701.6465333241,138993.8607391717,139286.07494501933,139578.28915086697,139870.5033567146,140162.7175625622,140454.93176840985,140747.1459742575,141039.36018010508,141331.57438595273,141623.78859180037,141916.002797648,142208.2170034956,142500.43120934325,142792.64541519087,143084.8596210385,143377.07382688613,143669.28803273378,143961.5022385814,144253.716444429,144545.93065027666,144838.14485612427,145130.3590619719,145422.57326781953,145714.78747366718,146007.00167951477,146299.2158853624,146591.43009121006,146883.64429705768,147175.8585029053,147468.07270875294,147760.28691460055,148052.50112044817,148344.71532629582,148636.92953214346,148929.14373799105,149221.3579438387,149513.57214968634,149805.78635553396,150098.00056138157,150390.21476722922,150682.42897307684,150974.64317892445,151266.8573847721,151559.07159061974,151851.28579646736,152143.50000231498,152435.71420816262,152727.92841401024,153020.14261985786
Utah,178022.91721763086,179386.47169016366,180750.02616269648,182113.5806352293,183477.13510776212,184840.68958029491,186204.24405282774,187567.79852536056,188931.35299789338,190294.9074704262,191658.461942959,193022.01641549182,194385.57088802464,195749.12536055746,197112.67983309025,198476.23430562307,199839.7887781559,201203.34325068872,202566.8977232215,203930.45219575433,205294.00666828715,206657.56114081998,208021.11561335277,209384.6700858856,210748.2245584184,212111.7790309512,213475.33350348403,214838.88797601685,216202.44244854967,217565.9969210825,218929.55139361531,220293.10586614814,221656.66033868096,223020.21481121372,224383.76928374654,225747.32375627937,227110.8782288122,228474.432701345,229837.98717387783,231201.54164641065,232565.09611894347,233928.6505914763,235292.20506400906,236655.75953654188,238019.3140090747,239382.86848160753,240746.42295414035,242109.97742667317,243473.531899206,244837.0863717388,246200.64084427158,247564.1953168044,248927.74978933722,250291.30426187004,251654.85873440286,253018.4132069357,254381.9676794685,255745.52215200133,257109.07662453415,258472.63109706691,259836.18556959974,261199.74004213256,262563.2945146654,263926.8489871982,265290.403459731,266653.95793226385,268017.51240479667,269381.06687732943,270744.62134986225,272108.1758223951,273471.7302949279,274835.2847674607,276198.83923999354,277562.39371252636,278925.9481850592,280289.502657592,281653.05713012477,283016.6116026576,284380.1660751904,285743.72054772323,287107.27502025606,288470.8294927889,289834.3839653217,291197.9384378545,292561.4929103873,293925.0473829201,295288.60185545293,296652.15632798575,298015.7108005186,299379.2652730514,300742.8197455842,302106.37421811704,303469.92869064986,304833.4831631826,306197.03763571545,307560.59210824827,308924.1465807811,310287.7010533139,311651.25552584673,313014.80999837955,314378.3644709124,315741.91894344514,317105.47341597796,318469.0278885108,319832.5823610436,321196.1368335764,322559.69130610925,323923.2457786421,325286.8002511749,326650.3547237077,328013.9091962405,329377.4636687733,330741.0181413061,332104.57261383894,333468.12708637177,334831.6815589046,336195.2360314374,337558.79050397023,338922.344976503,340285.8994490358,341649.45392156864,343013.00839410146,344376.5628666343,345740.1173391671,347103.6718116999,348467.22628423275,349830.78075676557,351194.33522929833,352557.88970183115,353921.444174364,355284.9986468968,356648.5531194296,358012.10759196244,359375.66206449526,360739.2165370281,362102.77100956085,363466.32548209367,364829.8799546265
Nevada,115296.48071625343,116852.35274903351,118408.22478181354,119964.09681459356,121519.96884737365,123075.84088015367,124631.71291293376,126187.58494571378,127743.45697849386,129299.32901127389,130855.20104405397,132411.073076834,133966.94510961408,135522.8171423941,137078.6891751742,138634.56120795422,140190.4332407343,141746.30527351433,143302.1773062944,144858.04933907444,146413.92137185452,147969.79340463455,149525.66543741463,151081.53747019466,152637.40950297474,154193.28153575477,155749.15356853485,157305.02560131488,158860.89763409496,160416.76966687498,161972.64169965507,163528.5137324351,165084.38576521518,166640.2577979952,168196.1298307753,169752.0018635553,171307.8738963354,172863.74592911542,174419.6179618955,175975.48999467553,177531.36202745562,179087.23406023564,180643.10609301573,182198.97812579575,183754.85015857583,185310.72219135586,186866.5942241359,188422.46625691597,189978.338289696,191534.21032247608,193090.0823552561,194645.9543880362,196201.8264208162,197757.6984535963,199313.57048637632,200869.4425191564,202425.31455193643,203981.18658471652,205537.05861749654,207092.93065027663,208648.80268305665,210204.67471583674,211760.54674861676,213316.41878139685,214872.29081417687,216428.16284695696,217984.03487973698,219539.90691251706,221095.7789452971,222651.65097807717,224207.5230108572,225763.39504363728,227319.2670764173,228875.1391091974,230431.01114197742,231986.8831747575,233542.75520753753,235098.6272403176,236654.49927309764,238210.37130587772,239766.24333865775,241322.11537143783,242877.98740421786,244433.85943699794,245989.73146977797,247545.60350255805,249101.47553533808,250657.34756811816,252213.21960089818,253769.0916336782,255324.9636664583,256880.83569923832,258436.7077320184,259992.57976479843,261548.4517975785,263104.32383035857,264660.19586313865,266216.0678959186,267771.9399286987,269327.8119614788,270883.68399425887,272439.55602703884,273995.4280598189,275551.300092599,277107.1721253791,278663.04415815906,280218.91619093914,281774.7882237192,283330.6602564993,284886.5322892793,286442.40432205936,287998.27635483944,289554.1483876195,291110.0204203995,292665.8924531796,294221.76448595966,295777.63651873975,297333.5085515197,298889.3805842998,300445.2526170799,302001.12464985996,303556.99668263993,305112.86871542,306668.7407482001,308224.6127809802,309780.48481376015,311336.35684654023,312892.2288793203,314448.1009121004,316003.97294488037,317559.84497766045,319115.71701044054,320671.5890432205,322227.4610760006,323783.3331087807,325339.20514156076,326895.0771743407,328450.9492071208
New Mexico,163006.06184573003,163257.06682871497,163508.0718116999,163759.0767946848,164010.08177766975,164261.0867606547,164512.0917436396,164763.09672662453,165014.10170960947,165265.1066925944,165516.11167557933,165767.11665856425,166018.1216415492,166269.1266245341,166520.13160751906,166771.13659050397,167022.1415734889,167273.14655647383,167524.15153945878,167775.1565224437,168026.1615054286,168277.16648841355,168528.1714713985,168779.1764543834,169030.18143736833,169281.18642035328,169532.1914033382,169783.19638632314,170034.20136930805,170285.206352293,170536.2113352779,170787.21631826286,171038.22130124777,171289.2262842327,171540.23126721763,171791.23625020258,172042.2412331875,172293.2462161724,172544.25119915736,172795.2561821423,173046.26116512722,173297.26614811213,173548.27113109708,173799.276114082,174050.28109706694,174301.28608005185,174552.2910630368,174803.29604602171,175054.30102900666,175305.30601199158,175556.3109949765,175807.31597796144,176058.32096094638,176309.3259439313,176560.3309269162,176811.33590990116,177062.3408928861,177313.34587587102,177564.35085885593,177815.35584184088,178066.3608248258,178317.36580781074,178568.37079079566,178819.3757737806,179070.38075676552,179321.38573975046,179572.39072273538,179823.3957057203,180074.40068870524,180325.40567169018,180576.4106546751,180827.41563766001,181078.42062064496,181329.4256036299,181580.43058661482,181831.43556959974,182082.44055258468,182333.4455355696,182584.45051855454,182835.45550153946,183086.4604845244,183337.46546750932,183588.47045049426,183839.47543347918,184090.4804164641,184341.48539944904,184592.49038243399,184843.4953654189,185094.50034840382,185345.50533138876,185596.5103143737,185847.51529735862,186098.52028034354,186349.52526332848,186600.53024631343,186851.53522929834,187102.54021228326,187353.54519526818,187604.55017825312,187855.55516123807,188106.56014422298,188357.5651272079,188608.57011019284,188859.5750931778,189110.5800761627,189361.58505914762,189612.59004213256,189863.5950251175,190114.60000810242,190365.60499108734,190616.6099740723,190867.61495705723,191118.61994004215,191369.62492302706,191620.62990601198,191871.63488899692,192122.63987198187,192373.64485496678,192624.6498379517,192875.65482093664,193126.6598039216,193377.6647869065,193628.66976989142,193879.67475287637,194130.6797358613,194381.68471884623,194632.68970183114,194883.6946848161,195134.69966780103,195385.70465078595,195636.70963377086,195887.71461675578,196138.71959974073,196389.72458272567,196640.7295657106,196891.7345486955,197142.73953168045,197393.7445146654
West Virginia,86497.60123966943,86663.5390339607,86829.47682825197,86995.41462254323,87161.3524168345,87327.29021112577,87493.22800541704,87659.16579970831,87825.10359399958,87991.04138829085,88156.97918258212,88322.91697687338,88488.85477116465,88654.79256545594,88820.7303597472,88986.66815403847,89152.60594832974,89318.54374262101,89484.48153691228,89650.41933120355,89816.35712549482,89982.2949197861,90148.23271407737,90314.17050836864,90480.10830265991,90646.04609695118,90811.98389124245,90977.92168553371,91143.85947982498,91309.79727411625,91475.73506840752,91641.67286269879,91807.61065699006,91973.54845128133,92139.4862455726,92305.42403986388,92471.36183415515,92637.29962844642,92803.23742273769,92969.17521702895,93135.11301132024,93301.0508056115,93466.98859990278,93632.92639419404,93798.86418848531,93964.80198277658,94130.73977706785,94296.67757135912,94462.61536565039,94628.55315994166,94794.49095423293,94960.4287485242,95126.36654281546,95292.30433710673,95458.242131398,95624.17992568928,95790.11771998055,95956.05551427182,96121.99330856309,96287.93110285436,96453.86889714564,96619.80669143691,96785.74448572818,96951.68228001945,97117.62007431072,97283.55786860199,97449.49566289326,97615.43345718452,97781.3712514758,97947.30904576706,98113.24684005833,98279.1846343496,98445.12242864087,98611.06022293214,98776.9980172234,98942.93581151468,99108.87360580596,99274.81140009723,99440.7491943885,99606.68698867976,99772.62478297103,99938.56257726232,100104.50037155359,100270.43816584485,100436.37596013612,100602.31375442739,100768.25154871866,100934.18934300993,101100.1271373012,101266.06493159247,101432.00272588374,101597.940520175,101763.87831446627,101929.81610875754,102095.75390304881,102261.69169734008,102427.62949163136,102593.56728592263,102759.5050802139,102925.44287450517,103091.38066879644,103257.31846308772,103423.25625737899,103589.19405167026,103755.13184596153,103921.0696402528,104087.00743454407,104252.94522883534,104418.8830231266,104584.82081741787,104750.75861170914,104916.69640600041,105082.63420029168,105248.57199458295,105414.50978887422,105580.44758316549,105746.38537745675,105912.32317174804,106078.2609660393,106244.19876033058,106410.13655462184,106576.07434891311,106742.0121432044,106907.94993749566,107073.88773178693,107239.8255260782,107405.76332036947,107571.70111466074,107737.63890895201,107903.57670324328,108069.51449753455,108235.45229182582,108401.39008611708,108567.32788040835,108733.26567469962,108899.20346899089,109065.14126328216,109231.07905757344
Nebraska,114490.07052341597,114975.7463689608,115461.42221450563,115947.09806005046,116432.77390559528,116918.44975114011,117404.12559668494,117889.80144222979,118375.47728777461,118861.15313331944,119346.82897886427,119832.5048244091,120318.18066995393,120803.85651549876,121289.53236104359,121775.20820658842,122260.88405213325,122746.55989767807,123232.2357432229,123717.91158876773,124203.58743431256,124689.26327985739,125174.93912540222,125660.61497094705,126146.29081649188,126631.9666620367,127117.64250758154,127603.31835312636,128088.9941986712,128574.67004421602,129060.34588976087,129546.0217353057,130031.69758085052,130517.37342639535,131003.04927194018,131488.725117485,131974.40096302982,132460.07680857467,132945.7526541195,133431.42849966433,133917.10434520914,134402.78019075398,134888.45603629883,135374.13188184364,135859.80772738846,136345.4835729333,136831.15941847814,137316.83526402296,137802.51110956777,138288.18695511261,138773.86280065746,139259.53864620227,139745.2144917471,140230.89033729193,140716.56618283677,141202.24202838162,141687.91787392643,142173.59371947125,142659.2695650161,143144.94541056093,143630.62125610575,144116.29710165056,144601.9729471954,145087.64879274025,145573.32463828506,146059.00048382988,146544.67632937472,147030.35217491956,147516.02802046438,148001.7038660092,148487.37971155404,148973.05555709888,149458.7314026437,149944.4072481885,150430.08309373335,150915.7589392782,151401.434784823,151887.11063036785,152372.78647591267,152858.4623214575,153344.13816700235,153829.81401254717,154315.48985809198,154801.16570363683,155286.84154918167,155772.51739472648,156258.1932402713,156743.86908581614,157229.544931361,157715.2207769058,158200.89662245061,158686.57246799546,159172.2483135403,159657.92415908512,160143.60000462993,160629.27585017477,161114.95169571962,161600.62754126443,162086.30338680925,162571.9792323541,163057.65507789893,163543.33092344378,164029.0067689886,164514.6826145334,165000.35846007825,165486.03430562306,165971.7101511679,166457.38599671272,166943.06184225756,167428.73768780238,167914.41353334722,168400.08937889204,168885.76522443688,169371.44106998172,169857.11691552654,170342.79276107138,170828.4686066162,171314.14445216104,171799.82029770585,172285.4961432507,172771.1719887955,173256.84783434035,173742.52367988517,174228.19952543,174713.87537097483,175199.55121651967,175685.22706206448,176170.90290760933,176656.57875315414,177142.254598699,177627.9304442438,178113.60628978864,178599.28213533346,179084.9579808783,179570.63382642312,180056.30967196796,180541.9855175128,181027.66136305762
Idaho,127556.91997245178,128694.25899252263,129831.59801259346,130968.93703266431,132106.27605273513,133243.615072806,134380.9540928768,135518.29311294766,136655.6321330185,137792.97115308934,138930.31017316016,140067.64919323102,141204.98821330184,142342.3272333727,143479.66625344352,144617.00527351437,145754.3442935852,146891.68331365605,148029.02233372687,149166.36135379772,150303.70037386855,151441.0393939394,152578.37841401022,153715.71743408107,154853.05645415193,155990.39547422275,157127.7344942936,158265.07351436443,159402.41253443528,160539.7515545061,161677.09057457696,162814.42959464778,163951.76861471863,165089.10763478946,166226.4466548603,167363.78567493113,168501.12469500198,169638.4637150728,170775.80273514366,171913.14175521448,173050.48077528534,174187.81979535616,175325.158815427,176462.49783549784,177599.8368555687,178737.1758756395,179874.51489571037,181011.8539157812,182149.19293585204,183286.53195592287,184423.87097599372,185561.20999606454,186698.5490161354,187835.88803620622,188973.22705627707,190110.5660763479,191247.90509641875,192385.24411648957,193522.58313656042,194659.92215663125,195797.2611767021,196934.60019677292,198071.93921684378,199209.2782369146,200346.61725698545,201483.9562770563,202621.2952971271,203758.63431719795,204895.9733372688,206033.31235733966,207170.65137741045,208307.9903974813,209445.32941755216,210582.668437623,211720.0074576938,212857.34647776466,213994.6854978355,215132.02451790636,216269.36353797716,217406.702558048,218544.04157811886,219681.38059818972,220818.7196182605,221956.05863833136,223093.39765840222,224230.73667847307,225368.07569854386,226505.41471861472,227642.75373868557,228780.09275875642,229917.43177882727,231054.77079889807,232192.10981896892,233329.44883903977,234466.78785911063,235604.12687918142,236741.46589925227,237878.80491932313,239016.14393939398,240153.48295946477,241290.82197953563,242428.16099960648,243565.50001967733,244702.83903974813,245840.17805981898,246977.51707988983,248114.85609996069,249252.19512003148,250389.53414010233,251526.87316017319,252664.21218024404,253801.55120031483,254938.89022038569,256076.22924045654,257213.5682605274,258350.90728059819,259488.24630066904,260625.5853207399,261762.92434081074,262900.26336088154,264037.6023809524,265174.94140102324,266312.2804210941,267449.6194411649,268586.95846123574,269724.2974813066,270861.63650137745,271998.97552144824,273136.3145415191,274273.65356158995,275410.9925816608,276548.3316017316,277685.67062180245,278823.0096418733,279960.34866194415,281097.68768201495,282235.0267020858,283372.36572215665
Hawaii,439326.72369146004,441249.1164305391,443171.5091696182,445093.9019086973,447016.2946477764,448938.68738685554,450861.0801259346,452783.47286501375,454705.86560409283,456628.2583431719,458550.65108225105,460473.0438213301,462395.43656040926,464317.82929948834,466240.2220385675,468162.61477764655,470085.0075167256,472007.40025580477,473929.79299488384,475852.185733963,477774.57847304206,479696.9712121212,481619.36395120027,483541.7566902794,485464.1494293585,487386.54216843756,489308.9349075167,491231.3276465958,493153.7203856749,495076.113124754,496998.5058638331,498920.8986029122,500843.29134199134,502765.6840810704,504688.0768201495,506610.46955922863,508532.8622983077,510455.25503738684,512377.6477764659,514300.04051554506,516222.43325462413,518144.8259937032,520067.21873278235,521989.6114718614,523912.00421094056,525834.3969500196,527756.7896890987,529679.1824281779,531601.5751672569,533523.9679063361,535446.3606454151,537368.7533844942,539291.1461235734,541213.5388626525,543135.9316017316,545058.3243408108,546980.7170798897,548903.1098189689,550825.502558048,552747.8952971271,554670.2880362063,556592.6807752852,558515.0735143644,560437.4662534435,562359.8589925226,564282.2517316018,566204.6444706807,568127.0372097599,570049.429948839,571971.8226879181,573894.2154269973,575816.6081660764,577739.0009051554,579661.3936442345,581583.7863833136,583506.1791223928,585428.5718614719,587350.964600551,589273.3573396301,591195.7500787091,593118.1428177883,595040.5355568674,596962.9282959464,598885.3210350256,600807.7137741046,602730.1065131838,604652.4992522629,606574.891991342,608497.2847304211,610419.6774695001,612342.0702085793,614264.4629476584,616186.8556867375,618109.2484258167,620031.6411648957,621954.0339039748,623876.426643054,625798.819382133,627721.2121212122,629643.6048602912,631565.9975993703,633488.3903384495,635410.7830775285,637333.1758166077,639255.5685556867,641177.9612947658,643100.354033845,645022.746772924,646945.1395120032,648867.5322510824,650789.9249901613,652712.3177292405,654634.7104683195,656557.1032073987,658479.4959464779,660401.8886855568,662324.281424636,664246.674163715,666169.0669027942,668091.4596418734,670013.8523809523,671936.2451200315,673858.6378591105,675781.0305981897,677703.4233372689,679625.8160763478,681548.208815427,683470.6015545062,685392.9942935852,687315.3870326644,689237.7797717433,691160.1725108225,693082.5652499017,695004.9579889807,696927.3507280599,698849.7434671388,700772.136206218,702694.5289452972
Maine,173450.60041322315,173923.51889367314,174396.4373741232,174869.35585457322,175342.27433502325,175815.1928154733,176288.1112959233,176761.02977637335,177233.94825682338,177706.8667372734,178179.78521772346,178652.70369817346,179125.6221786235,179598.54065907354,180071.45913952356,180544.37761997362,181017.2961004236,181490.21458087367,181963.1330613237,182436.05154177372,182908.97002222377,183381.88850267377,183854.80698312382,184327.72546357385,184800.64394402388,185273.56242447393,185746.48090492393,186219.39938537398,186692.317865824,187165.23634627403,187638.1548267241,188111.07330717408,188583.99178762414,189056.91026807416,189529.8287485242,190002.74722897424,190475.66570942424,190948.5841898743,191421.50267032432,191894.42115077435,192367.3396312244,192840.2581116744,193313.17659212445,193786.09507257448,194259.0135530245,194731.93203347456,195204.85051392455,195677.7689943746,196150.68747482463,196623.60595527466,197096.5244357247,197569.4429161747,198042.36139662476,198515.2798770748,198988.19835752482,199461.11683797487,199934.03531842487,200406.95379887492,200879.87227932495,201352.79075977497,201825.70924022503,202298.62772067502,202771.54620112508,203244.4646815751,203717.38316202513,204190.30164247518,204663.22012292518,205136.13860337524,205609.05708382526,206081.9755642753,206554.89404472534,207027.81252517534,207500.7310056254,207973.64948607542,208446.56796652544,208919.4864469755,209392.4049274255,209865.32340787555,210338.24188832557,210811.1603687756,211284.07884922565,211756.99732967565,212229.9158101257,212702.83429057573,213175.75277102576,213648.6712514758,214121.5897319258,214594.50821237586,215067.4266928259,215540.3451732759,216013.26365372597,216486.18213417596,216959.10061462602,217432.01909507604,217904.93757552607,218377.85605597612,218850.77453642612,219323.69301687618,219796.6114973262,220269.52997777623,220742.44845822628,221215.36693867628,221688.28541912633,222161.20389957636,222634.12238002638,223107.04086047644,223579.95934092643,224052.8778213765,224525.7963018265,224998.71478227654,225471.63326272657,225944.55174317662,226417.47022362665,226890.38870407667,227363.3071845267,227836.22566497672,228309.14414542678,228782.0626258768,229254.98110632683,229727.89958677685,230200.81806722688,230673.73654767693,231146.65502812696,231619.57350857698,232092.491989027,232565.41046947704,233038.3289499271,233511.24743037712,233984.16591082714,234457.08439127717,234930.0028717272,235402.92135217725,235875.83983262727,236348.7583130773,236821.67679352732,237294.59527397735,237767.5137544274,238240.43223487743
New Hampshire,200605.12906336086,201301.64482139965,201998.16057943838,202694.67633747714,203391.1920955159,204087.70785355463,204784.2236115934,205480.73936963215,206177.25512767088,206873.77088570967,207570.2866437484,208266.80240178716,208963.31815982593,209659.83391786466,210356.34967590342,211052.86543394218,211749.3811919809,212445.8969500197,213142.41270805843,213838.9284660972,214535.44422413595,215231.95998217468,215928.47574021344,216624.9914982522,217321.50725629093,218018.0230143297,218714.53877236845,219411.05453040721,220107.57028844595,220804.0860464847,221500.60180452347,222197.11756256223,222893.63332060096,223590.14907863972,224286.66483667848,224983.18059471724,225679.69635275597,226376.21211079473,227072.7278688335,227769.24362687225,228465.75938491098,229162.27514294974,229858.7909009885,230555.30665902726,231251.822417066,231948.33817510476,232644.85393314352,233341.36969118228,234037.885449221,234734.40120725977,235430.91696529853,236127.4327233373,236823.94848137602,237520.46423941478,238216.97999745354,238913.4957554923,239610.01151353103,240306.5272715698,241003.04302960855,241699.5587876473,242396.07454568605,243092.5903037248,243789.10606176357,244485.6218198023,245182.13757784106,245878.65333587982,246575.16909391858,247271.6848519573,247968.20060999607,248664.71636803483,249361.2321260736,250057.74788411232,250754.26364215108,251450.77940018984,252147.2951582286,252843.81091626734,253540.3266743061,254236.84243234486,254933.35819038362,255629.87394842235,256326.3897064611,257022.90546449987,257719.42122253863,258415.93698057736,259112.45273861612,259808.96849665488,260505.48425469364,261202.00001273237,261898.51577077113,262595.0315288099,263291.54728684865,263988.0630448874,264684.5788029261,265381.0945609649,266077.61031900364,266774.1260770424,267470.64183508116,268167.1575931199,268863.6733511586,269560.1891091974,270256.7048672362,270953.22062527493,271649.73638331366,272346.2521413524,273042.7678993912,273739.28365743,274435.7994154687,275132.31517350744,275828.83093154617,276525.34668958496,277221.8624476237,277918.3782056625,278614.8939637012,279311.40972173994,280007.92547977867,280704.44123781746,281400.95699585625,282097.472753895,282793.9885119337,283490.50426997244,284187.02002801123,284883.53578604996,285580.05154408875,286276.5673021275,286973.0830601662,287669.59881820495,288366.11457624374,289062.6303342825,289759.14609232126,290455.66185036,291152.1776083987,291848.6933664375,292545.2091244763,293241.72488251503,293938.24064055376,294634.7563985925,295331.2721566313,296027.78791467
Rhode Island,217262.42561983468,217875.523928745,218488.6222376554,219101.72054656572,219714.81885547604,220327.9171643864,220941.01547329675,221554.11378220707,222167.2120911174,222780.31040002778,223393.4087089381,224006.50701784843,224619.60532675878,225232.70363566914,225845.80194457946,226458.9002534898,227071.99856240014,227685.0968713105,228298.19518022082,228911.29348913117,229524.39179804153,230137.49010695185,230750.58841586218,231363.68672477253,231976.78503368289,232589.8833425932,233202.98165150356,233816.07996041392,234429.17826932424,235042.27657823457,235655.37488714492,236268.47319605527,236881.5715049656,237494.66981387595,238107.7681227863,238720.86643169663,239333.96474060696,239947.0630495173,240560.16135842766,241173.259667338,241786.35797624834,242399.4562851587,243012.55459406902,243625.65290297935,244238.7512118897,244851.84952080005,245464.94782971038,246078.04613862073,246691.14444753106,247304.2427564414,247917.34106535173,248530.4393742621,249143.53768317244,249756.63599208277,250369.73430099312,250982.83260990345,251595.9309188138,252209.02922772412,252822.12753663448,253435.22584554483,254048.32415445516,254661.4224633655,255274.52077227584,255887.6190811862,256500.7173900965,257113.81569900687,257726.91400791722,258340.01231682755,258953.1106257379,259566.20893464822,260179.30724355858,260792.4055524689,261405.50386137926,262018.6021702896,262631.70047919994,263244.79878811026,263857.89709702064,264470.99540593097,265084.0937148413,265697.1920237517,266310.29033266194,266923.3886415723,267536.4869504827,268149.585259393,268762.68356830336,269375.7818772137,269988.880186124,270601.9784950344,271215.0768039447,271828.17511285504,272441.2734217654,273054.37173067575,273667.4700395861,274280.56834849645,274893.6666574067,275506.7649663171,276119.8632752275,276732.96158413775,277346.05989304814,277959.15820195846,278572.2565108688,279185.35481977917,279798.4531286895,280411.5514375998,281024.6497465102,281637.7480554205,282250.84636433085,282863.94467324123,283477.0429821515,284090.1412910619,284703.2395999722,285316.33790888253,285929.4362177929,286542.53452670324,287155.63283561356,287768.73114452395,288381.8294534343,288994.9277623446,289608.026071255,290221.1243801653,290834.2226890756,291447.320997986,292060.4193068963,292673.51761580666,293286.615924717,293899.7142336273,294512.8125425377,295125.910851448,295739.00916035834,296352.1074692687,296965.20577817905,297578.3040870894,298191.40239599976,298804.50070491,299417.5990138204,300030.6973227308,300643.79563164106,301256.89394055144
